1,Leo's Hot Dogs,2301 MISSION ST,Hot dogs and related toppings: non alcoholic beverages,37.76008693,-122.4188065
470,Park's Catering,525 PHELPS ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74176065,-122.389098
471,Cochinita,501 02ND ST,Mexican Food: Yucatan Food: Street Food,37.7831711,-122.392901
472,Park's Catering,1650 DAVIDSON AVE,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.7467113,-122.3921503
473,Park's Catering,190 NAPOLEON ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74758628,-122.3988657
474,Park's Catering,250 NAPOLEON ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74675555,-122.4009063
475,Cochinita,617 BRYANT ST,Mexican Food: Yucatan Food: Street Food,37.77905111,-122.3983039
476,Park's Catering,10 LOOMIS ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74378392,-122.4037888
477,Park's Catering,2525 MARIN ST,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,37.74761607,-122.401977
478,Cochinita,999 DIVISADERO ST,Mexican Food: Yucatan Food: Street Food,37.7783843,-122.4387824
479,Cochinita,2601 24TH ST,Panushos: Salbutes: Salad: Rice: Beans: Cochinita: etc.,37.75282237,-122.4055319
480,Datam SF LLC dba Anzu To You,2535 TAYLOR ST,Asian Fusion - Japanese Sandwiches/Sliders/Misubi,37.80588535,-122.4159452
481,"San Francisco Street Foods, Inc.",701 HOWARD ST,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78351335,-122.4008134
